Poll_ID,Parliament_ID,Parliament_Name,Pollster_ID,Pollster_Name,Date,n,Party_Name,Pct
BT09180517G,BT,Bundestag,9,Allensbach,2018-05-17,1253,Linke,10
BT09180425F,BT,Bundestag,9,Allensbach,2018-04-25,1279,Linke,9
BT09180321E,BT,Bundestag,9,Allensbach,2018-03-21,1256,Linke,10
BT09180223D,BT,Bundestag,9,Allensbach,2018-02-23,1271,Linke,9.5
BT09180125C,BT,Bundestag,9,Allensbach,2018-01-25,1221,Linke,8.5
BT09171221B,BT,Bundestag,9,Allensbach,2017-12-21,1443,Linke,9
BT09171130K,BT,Bundestag,9,Allensbach,2017-11-30,1299,Linke,9
BT09171025J,BT,Bundestag,9,Allensbach,2017-10-25,1454,Linke,9
BT09230126Q,BT,Bundestag,9,Allensbach,2023-01-26,1023,AfD,14
BT09221221P,BT,Bundestag,9,Allensbach,2022-12-21,1035,AfD,12
BT09221124O,BT,Bundestag,9,Allensbach,2022-11-24,1042,AfD,14
BT09221020N,BT,Bundestag,9,Allensbach,2022-10-20,1021,AfD,14
BT09220916M,BT,Bundestag,9,Allensbach,2022-09-16,1030,AfD,13
BT09220824L,BT,Bundestag,9,Allensbach,2022-08-24,1038,AfD,12
BT09220727K,BT,Bundestag,9,Allensbach,2022-07-27,1006,AfD,11
BT09220622J,BT,Bundestag,9,Allensbach,2022-06-22,1046,AfD,10
BT09220527I,BT,Bundestag,9,Allensbach,2022-05-27,1118,AfD,9
BT09220413H,BT,Bundestag,9,Allensbach,2022-04-13,1075,AfD,9
BT09220324G,BT,Bundestag,9,Allensbach,2022-03-24,1041,AfD,10
BT09220224F,BT,Bundestag,9,Allensbach,2022-02-24,1033,AfD,10
BT09220126E,BT,Bundestag,9,Allensbach,2022-01-26,1090,AfD,10
BT09211222D,BT,Bundestag,9,Allensbach,2021-12-22,1069,AfD,10.5
BT09211118C,BT,Bundestag,9,Allensbach,2021-11-18,1016,AfD,9.5
BT09211020B,BT,Bundestag,9,Allensbach,2021-10-20,1045,AfD,9.5
BT09210924Y,BT,Bundestag,9,Allensbach,2021-09-24,1554,AfD,10
BT09210908X,BT,Bundestag,9,Allensbach,2021-09-08,1258,AfD,11
BT09210828W,BT,Bundestag,9,Allensbach,2021-08-28,1038,AfD,10.5
BT09210819V,BT,Bundestag,9,Allensbach,2021-08-19,1018,AfD,11
BT09210728U,BT,Bundestag,9,Allensbach,2021-07-28,1243,AfD,9.5
BT09210720T,BT,Bundestag,9,Allensbach,2021-07-20,1028,AfD,9.5
BT09210616S,BT,Bundestag,9,Allensbach,2021-06-16,1070,AfD,9
BT09210519R,BT,Bundestag,9,Allensbach,2021-05-19,1027,AfD,10
BT09210421Q,BT,Bundestag,9,Allensbach,2021-04-21,1051,AfD,9.5
BT09210324P,BT,Bundestag,9,Allensbach,2021-03-24,1006,AfD,10
BT09210225O,BT,Bundestag,9,Allensbach,2021-02-25,1082,AfD,9.5
BT09210128N,BT,Bundestag,9,Allensbach,2021-01-28,1080,AfD,9
BT09201216M,BT,Bundestag,9,Allensbach,2020-12-16,1022,AfD,9
BT09201118L,BT,Bundestag,9,Allensbach,2020-11-18,1286,AfD,9.5
BT09201023K,BT,Bundestag,9,Allensbach,2020-10-23,1045,AfD,10
BT09200922J,BT,Bundestag,9,Allensbach,2020-09-22,1043,AfD,9
BT09200827I,BT,Bundestag,9,Allensbach,2020-08-27,1231,AfD,9
BT09200722H,BT,Bundestag,9,Allensbach,2020-07-22,1237,AfD,9
BT09200618G,BT,Bundestag,9,Allensbach,2020-06-18,1314,AfD,9.5
BT09200522F,BT,Bundestag,9,Allensbach,2020-05-22,1013,AfD,9
BT09200424E,BT,Bundestag,9,Allensbach,2020-04-24,1152,AfD,9
BT09200325D,BT,Bundestag,9,Allensbach,2020-03-25,1219,AfD,11.5
BT09200219C,BT,Bundestag,9,Allensbach,2020-02-19,1262,AfD,13
BT09200129B,BT,Bundestag,9,Allensbach,2020-01-29,1273,AfD,13
BT09191219A,BT,Bundestag,9,Allensbach,2019-12-19,1270,AfD,15
BT09191119Y,BT,Bundestag,9,Allensbach,2019-11-19,1298,AfD,14.5
BT09191016X,BT,Bundestag,9,Allensbach,2019-10-16,1238,AfD,13
BT09190917W,BT,Bundestag,9,Allensbach,2019-09-17,1255,AfD,14
BT09190821V,BT,Bundestag,9,Allensbach,2019-08-21,1262,AfD,12.5
BT09190724U,BT,Bundestag,9,Allensbach,2019-07-24,1228,AfD,11.5
BT09190621T,BT,Bundestag,9,Allensbach,2019-06-21,1273,AfD,12
BT09190523S,BT,Bundestag,9,Allensbach,2019-05-23,1283,AfD,13
BT09190418R,BT,Bundestag,9,Allensbach,2019-04-18,1305,AfD,12.5
BT09190327Q,BT,Bundestag,9,Allensbach,2019-03-27,1198,AfD,12
BT09190219P,BT,Bundestag,9,Allensbach,2019-02-19,1222,AfD,13.5
BT09190123O,BT,Bundestag,9,Allensbach,2019-01-23,1249,AfD,13
BT09181220N,BT,Bundestag,9,Allensbach,2018-12-20,1295,AfD,14
BT09181130M,BT,Bundestag,9,Allensbach,2018-11-30,1242,AfD,13.5
BT09181018L,BT,Bundestag,9,Allensbach,2018-10-18,1259,AfD,15
BT09180918K,BT,Bundestag,9,Allensbach,2018-09-18,1258,AfD,15
BT09180815J,BT,Bundestag,9,Allensbach,2018-08-15,1295,AfD,14.5
BT09180717I,BT,Bundestag,9,Allensbach,2018-07-17,1295,AfD,15
BT09180620H,BT,Bundestag,9,Allensbach,2018-06-20,1279,AfD,13
BT09180517G,BT,Bundestag,9,Allensbach,2018-05-17,1253,AfD,11.5
BT09180425F,BT,Bundestag,9,Allensbach,2018-04-25,1279,AfD,12
BT09180321E,BT,Bundestag,9,Allensbach,2018-03-21,1256,AfD,12.5
BT09180223D,BT,Bundestag,9,Allensbach,2018-02-23,1271,AfD,13
BT09180125C,BT,Bundestag,9,Allensbach,2018-01-25,1221,AfD,12
BT09171221B,BT,Bundestag,9,Allensbach,2017-12-21,1443,AfD,11
BT09171130K,BT,Bundestag,9,Allensbach,2017-11-30,1299,AfD,11
BT09171025J,BT,Bundestag,9,Allensbach,2017-10-25,1454,AfD,12
BT09020917B,BT,Bundestag,9,Allensbach,2002-09-17,2000,CDUCSU,37.3
BT09020911O,BT,Bundestag,9,Allensbach,2002-09-11,2000,CDUCSU,37
BT09020703N,BT,Bundestag,9,Allensbach,2002-07-03,1000,CDUCSU,38.3
BT09020917B,BT,Bundestag,9,Allensbach,2002-09-17,2000,SPD,37
BT09020911O,BT,Bundestag,9,Allensbach,2002-09-11,2000,SPD,37
BT09020703N,BT,Bundestag,9,Allensbach,2002-07-03,1000,SPD,33.4
BT09020917B,BT,Bundestag,9,Allensbach,2002-09-17,2000,Gruene,7.2
BT09020911O,BT,Bundestag,9,Allensbach,2002-09-11,2000,Gruene,7.3
BT09020703N,BT,Bundestag,9,Allensbach,2002-07-03,1000,Gruene,6.9
BT09020917B,BT,Bundestag,9,Allensbach,2002-09-17,2000,FDP,10.1
BT09020911O,BT,Bundestag,9,Allensbach,2002-09-11,2000,FDP,10.1
BT09020703N,BT,Bundestag,9,Allensbach,2002-07-03,1000,FDP,13.1
BT09020917B,BT,Bundestag,9,Allensbach,2002-09-17,2000,Linke,4.4
BT09020911O,BT,Bundestag,9,Allensbach,2002-09-11,2000,Linke,4.9
BT09020703N,BT,Bundestag,9,Allensbach,2002-07-03,1000,Linke,5.7
BT09050916L,BT,Bundestag,9,Allensbach,2005-09-16,1682,CDUCSU,41.5
BT09050913K,BT,Bundestag,9,Allensbach,2005-09-13,2000,CDUCSU,41.7
BT09050902H,BT,Bundestag,9,Allensbach,2005-09-02,2000,CDUCSU,41.7
BT09050827G,BT,Bundestag,9,Allensbach,2005-08-27,2000,CDUCSU,43.5
BT09050719F,BT,Bundestag,9,Allensbach,2005-07-19,1400,CDUCSU,45.2
BT09050615E,BT,Bundestag,9,Allensbach,2005-06-15,2000,CDUCSU,46.9
BT09050518D,BT,Bundestag,9,Allensbach,2005-05-18,2000,CDUCSU,44.1
BT09050420C,BT,Bundestag,9,Allensbach,2005-04-20,2000,CDUCSU,44
BT09050316B,BT,Bundestag,9,Allensbach,2005-03-16,2000,CDUCSU,41
BT09050216A,BT,Bundestag,9,Allensbach,2005-02-16,2000,CDUCSU,37.2
BT09050126W,BT,Bundestag,9,Allensbach,2005-01-26,2063,CDUCSU,38.9
BT09041215V,BT,Bundestag,9,Allensbach,2004-12-15,2063,CDUCSU,39.7
BT09041118U,BT,Bundestag,9,Allensbach,2004-11-18,2033,CDUCSU,38.9
BT09040817R,BT,Bundestag,9,Allensbach,2004-08-17,2000,CDUCSU,42.9
BT09040721P,BT,Bundestag,9,Allensbach,2004-07-21,2114,CDUCSU,44.2
BT09040616O,BT,Bundestag,9,Allensbach,2004-06-16,2000,CDUCSU,45.9
BT09040317B,BT,Bundestag,9,Allensbach,2004-03-17,2000,CDUCSU,47.2
BT09040128U,BT,Bundestag,9,Allensbach,2004-01-28,2000,CDUCSU,46.9
BT09031217T,BT,Bundestag,9,Allensbach,2003-12-17,2000,CDUCSU,47.4
BT09021115Q,BT,Bundestag,9,Allensbach,2002-11-15,2000,CDUCSU,44.1
BT09050916L,BT,Bundestag,9,Allensbach,2005-09-16,1682,SPD,32.5
BT09050913K,BT,Bundestag,9,Allensbach,2005-09-13,2000,SPD,32.9
BT09050902H,BT,Bundestag,9,Allensbach,2005-09-02,2000,SPD,29.6
BT09050827G,BT,Bundestag,9,Allensbach,2005-08-27,2000,SPD,28.1
BT09050719F,BT,Bundestag,9,Allensbach,2005-07-19,1400,SPD,26.4
BT09050615E,BT,Bundestag,9,Allensbach,2005-06-15,2000,SPD,27.4
BT09050518D,BT,Bundestag,9,Allensbach,2005-05-18,2000,SPD,28.6
BT09050420C,BT,Bundestag,9,Allensbach,2005-04-20,2000,SPD,29.3
BT09050316B,BT,Bundestag,9,Allensbach,2005-03-16,2000,SPD,31.5
BT09050216A,BT,Bundestag,9,Allensbach,2005-02-16,2000,SPD,32.9
BT09050126W,BT,Bundestag,9,Allensbach,2005-01-26,2063,SPD,30.6
BT09041215V,BT,Bundestag,9,Allensbach,2004-12-15,2063,SPD,30.1
BT09041118U,BT,Bundestag,9,Allensbach,2004-11-18,2033,SPD,30.9
BT09040817R,BT,Bundestag,9,Allensbach,2004-08-17,2000,SPD,25.3
BT09040721P,BT,Bundestag,9,Allensbach,2004-07-21,2114,SPD,24.2
BT09040616O,BT,Bundestag,9,Allensbach,2004-06-16,2000,SPD,25
BT09040317B,BT,Bundestag,9,Allensbach,2004-03-17,2000,SPD,23.8
BT09040128U,BT,Bundestag,9,Allensbach,2004-01-28,2000,SPD,25.3
BT09031217T,BT,Bundestag,9,Allensbach,2003-12-17,2000,SPD,25.5
BT09021115Q,BT,Bundestag,9,Allensbach,2002-11-15,2000,SPD,32.3
BT09050916L,BT,Bundestag,9,Allensbach,2005-09-16,1682,Gruene,7
BT09050913K,BT,Bundestag,9,Allensbach,2005-09-13,2000,Gruene,7.2
BT09050902H,BT,Bundestag,9,Allensbach,2005-09-02,2000,Gruene,8.1
BT09050827G,BT,Bundestag,9,Allensbach,2005-08-27,2000,Gruene,7.7
BT09050719F,BT,Bundestag,9,Allensbach,2005-07-19,1400,Gruene,8.2
BT09050615E,BT,Bundestag,9,Allensbach,2005-06-15,2000,Gruene,9.2
BT09050518D,BT,Bundestag,9,Allensbach,2005-05-18,2000,Gruene,9.8
BT09050420C,BT,Bundestag,9,Allensbach,2005-04-20,2000,Gruene,9.3
BT09050316B,BT,Bundestag,9,Allensbach,2005-03-16,2000,Gruene,9.4
BT09050216A,BT,Bundestag,9,Allensbach,2005-02-16,2000,Gruene,11.1
BT09050126W,BT,Bundestag,9,Allensbach,2005-01-26,2063,Gruene,11.1
BT09041215V,BT,Bundestag,9,Allensbach,2004-12-15,2063,Gruene,11.9
BT09041118U,BT,Bundestag,9,Allensbach,2004-11-18,2033,Gruene,10.9
BT09040817R,BT,Bundestag,9,Allensbach,2004-08-17,2000,Gruene,11.3
BT09040721P,BT,Bundestag,9,Allensbach,2004-07-21,2114,Gruene,12.2
BT09040616O,BT,Bundestag,9,Allensbach,2004-06-16,2000,Gruene,10.8
BT09040317B,BT,Bundestag,9,Allensbach,2004-03-17,2000,Gruene,11.9
BT09040128U,BT,Bundestag,9,Allensbach,2004-01-28,2000,Gruene,10.6
BT09031217T,BT,Bundestag,9,Allensbach,2003-12-17,2000,Gruene,11.4
BT09021115Q,BT,Bundestag,9,Allensbach,2002-11-15,2000,Gruene,9.4
BT09050916L,BT,Bundestag,9,Allensbach,2005-09-16,1682,FDP,8
BT09050913K,BT,Bundestag,9,Allensbach,2005-09-13,2000,FDP,7
BT09050902H,BT,Bundestag,9,Allensbach,2005-09-02,2000,FDP,8
BT09050827G,BT,Bundestag,9,Allensbach,2005-08-27,2000,FDP,7.8
BT09050719F,BT,Bundestag,9,Allensbach,2005-07-19,1400,FDP,8
BT09050615E,BT,Bundestag,9,Allensbach,2005-06-15,2000,FDP,8.1
BT09050518D,BT,Bundestag,9,Allensbach,2005-05-18,2000,FDP,8.2
BT09050420C,BT,Bundestag,9,Allensbach,2005-04-20,2000,FDP,8.5
BT09050316B,BT,Bundestag,9,Allensbach,2005-03-16,2000,FDP,8.8
BT09050216A,BT,Bundestag,9,Allensbach,2005-02-16,2000,FDP,8.8
BT09050126W,BT,Bundestag,9,Allensbach,2005-01-26,2063,FDP,8.6
BT09041215V,BT,Bundestag,9,Allensbach,2004-12-15,2063,FDP,8.4
BT09041118U,BT,Bundestag,9,Allensbach,2004-11-18,2033,FDP,8.8
BT09040817R,BT,Bundestag,9,Allensbach,2004-08-17,2000,FDP,8.2
BT09040721P,BT,Bundestag,9,Allensbach,2004-07-21,2114,FDP,8.5
BT09040616O,BT,Bundestag,9,Allensbach,2004-06-16,2000,FDP,7.9
BT09040317B,BT,Bundestag,9,Allensbach,2004-03-17,2000,FDP,8.1
BT09040128U,BT,Bundestag,9,Allensbach,2004-01-28,2000,FDP,7.9
BT09031217T,BT,Bundestag,9,Allensbach,2003-12-17,2000,FDP,7.8
BT09021115Q,BT,Bundestag,9,Allensbach,2002-11-15,2000,FDP,6.8
BT09090922P,BT,Bundestag,9,Allensbach,2009-09-22,1200,CDUCSU,35
BT09090721O,BT,Bundestag,9,Allensbach,2009-07-21,1800,CDUCSU,36.5
BT09090616J,BT,Bundestag,9,Allensbach,2009-06-16,2000,CDUCSU,36
BT09090324H,BT,Bundestag,9,Allensbach,2009-03-24,2000,CDUCSU,34.8
BT09090224G,BT,Bundestag,9,Allensbach,2009-02-24,2000,CDUCSU,35.6
BT09090127D,BT,Bundestag,9,Allensbach,2009-01-27,2000,CDUCSU,36.1
BT09080819B,BT,Bundestag,9,Allensbach,2008-08-19,2000,CDUCSU,36.1
BT09080624X,BT,Bundestag,9,Allensbach,2008-06-24,2000,CDUCSU,35
BT09080520W,BT,Bundestag,9,Allensbach,2008-05-20,2000,CDUCSU,35.2
BT09080219R,BT,Bundestag,9,Allensbach,2008-02-19,2000,CDUCSU,34.8
BT09071218Q,BT,Bundestag,9,Allensbach,2007-12-18,2000,CDUCSU,37.9
BT09070814P,BT,Bundestag,9,Allensbach,2007-08-14,2000,CDUCSU,36.8
BT09070717N,BT,Bundestag,9,Allensbach,2007-07-17,2000,CDUCSU,37
BT09070221M,BT,Bundestag,9,Allensbach,2007-02-21,2000,CDUCSU,34.3
BT09070123L,BT,Bundestag,9,Allensbach,2007-01-23,1800,CDUCSU,34.7
BT09061220K,BT,Bundestag,9,Allensbach,2006-12-20,2077,CDUCSU,33.6
BT09061017J,BT,Bundestag,9,Allensbach,2006-10-17,2000,CDUCSU,31.6
BT09060920H,BT,Bundestag,9,Allensbach,2006-09-20,2000,CDUCSU,35.8
BT09060816G,BT,Bundestag,9,Allensbach,2006-08-16,2000,CDUCSU,33.3
BT09060719F,BT,Bundestag,9,Allensbach,2006-07-19,2000,CDUCSU,36.6
BT09060621E,BT,Bundestag,9,Allensbach,2006-06-21,2000,CDUCSU,35.3
BT09060412D,BT,Bundestag,9,Allensbach,2006-04-12,2099,CDUCSU,37.5
BT09060315B,BT,Bundestag,9,Allensbach,2006-03-15,2065,CDUCSU,38.3
BT09060222Y,BT,Bundestag,9,Allensbach,2006-02-22,2046,CDUCSU,37.2
BT09060125X,BT,Bundestag,9,Allensbach,2006-01-25,1988,CDUCSU,37.8
BT09051221W,BT,Bundestag,9,Allensbach,2005-12-21,2052,CDUCSU,36.3
BT09051019V,BT,Bundestag,9,Allensbach,2005-10-19,2000,CDUCSU,36.4
BT09090922P,BT,Bundestag,9,Allensbach,2009-09-22,1200,SPD,24
BT09090721O,BT,Bundestag,9,Allensbach,2009-07-21,1800,SPD,24
BT09090616J,BT,Bundestag,9,Allensbach,2009-06-16,2000,SPD,24.5
BT09090324H,BT,Bundestag,9,Allensbach,2009-03-24,2000,SPD,26.1
BT09090224G,BT,Bundestag,9,Allensbach,2009-02-24,2000,SPD,24.7
BT09090127D,BT,Bundestag,9,Allensbach,2009-01-27,2000,SPD,26.9
BT09080819B,BT,Bundestag,9,Allensbach,2008-08-19,2000,SPD,26.5
BT09080624X,BT,Bundestag,9,Allensbach,2008-06-24,2000,SPD,25.6
BT09080520W,BT,Bundestag,9,Allensbach,2008-05-20,2000,SPD,28.2
BT09080219R,BT,Bundestag,9,Allensbach,2008-02-19,2000,SPD,28.3
BT09071218Q,BT,Bundestag,9,Allensbach,2007-12-18,2000,SPD,28
BT09070814P,BT,Bundestag,9,Allensbach,2007-08-14,2000,SPD,27.1
BT09070717N,BT,Bundestag,9,Allensbach,2007-07-17,2000,SPD,28.3
BT09070221M,BT,Bundestag,9,Allensbach,2007-02-21,2000,SPD,30.8
BT09070123L,BT,Bundestag,9,Allensbach,2007-01-23,1800,SPD,29.8
BT09061220K,BT,Bundestag,9,Allensbach,2006-12-20,2077,SPD,30.4
BT09061017J,BT,Bundestag,9,Allensbach,2006-10-17,2000,SPD,30.4
BT09060920H,BT,Bundestag,9,Allensbach,2006-09-20,2000,SPD,28.8
BT09060816G,BT,Bundestag,9,Allensbach,2006-08-16,2000,SPD,29.3
BT09060719F,BT,Bundestag,9,Allensbach,2006-07-19,2000,SPD,28.2
BT09060621E,BT,Bundestag,9,Allensbach,2006-06-21,2000,SPD,30.5
BT09060412D,BT,Bundestag,9,Allensbach,2006-04-12,2099,SPD,30.2
BT09060315B,BT,Bundestag,9,Allensbach,2006-03-15,2065,SPD,30.3
BT09060222Y,BT,Bundestag,9,Allensbach,2006-02-22,2046,SPD,31.9
BT09060125X,BT,Bundestag,9,Allensbach,2006-01-25,1988,SPD,30.8
BT09051221W,BT,Bundestag,9,Allensbach,2005-12-21,2052,SPD,32.6
BT09051019V,BT,Bundestag,9,Allensbach,2005-10-19,2000,SPD,33.2
BT09090922P,BT,Bundestag,9,Allensbach,2009-09-22,1200,Gruene,11
BT09090721O,BT,Bundestag,9,Allensbach,2009-07-21,1800,Gruene,12
BT09090616J,BT,Bundestag,9,Allensbach,2009-06-16,2000,Gruene,11.5
BT09090324H,BT,Bundestag,9,Allensbach,2009-03-24,2000,Gruene,10.5
BT09090224G,BT,Bundestag,9,Allensbach,2009-02-24,2000,Gruene,11
BT09090127D,BT,Bundestag,9,Allensbach,2009-01-27,2000,Gruene,9.6
BT09080819B,BT,Bundestag,9,Allensbach,2008-08-19,2000,Gruene,9.5
BT09080624X,BT,Bundestag,9,Allensbach,2008-06-24,2000,Gruene,10.7
BT09080520W,BT,Bundestag,9,Allensbach,2008-05-20,2000,Gruene,9.7
BT09080219R,BT,Bundestag,9,Allensbach,2008-02-19,2000,Gruene,8.9
BT09071218Q,BT,Bundestag,9,Allensbach,2007-12-18,2000,Gruene,9.5
BT09070814P,BT,Bundestag,9,Allensbach,2007-08-14,2000,Gruene,10.3
BT09070717N,BT,Bundestag,9,Allensbach,2007-07-17,2000,Gruene,9.7
BT09070221M,BT,Bundestag,9,Allensbach,2007-02-21,2000,Gruene,9.9
BT09070123L,BT,Bundestag,9,Allensbach,2007-01-23,1800,Gruene,10.1
BT09061220K,BT,Bundestag,9,Allensbach,2006-12-20,2077,Gruene,9.9
BT09061017J,BT,Bundestag,9,Allensbach,2006-10-17,2000,Gruene,11
BT09060920H,BT,Bundestag,9,Allensbach,2006-09-20,2000,Gruene,10.9
BT09060816G,BT,Bundestag,9,Allensbach,2006-08-16,2000,Gruene,9.9
BT09060719F,BT,Bundestag,9,Allensbach,2006-07-19,2000,Gruene,9.2
BT09060621E,BT,Bundestag,9,Allensbach,2006-06-21,2000,Gruene,9.2
BT09060412D,BT,Bundestag,9,Allensbach,2006-04-12,2099,Gruene,8.3
BT09060315B,BT,Bundestag,9,Allensbach,2006-03-15,2065,Gruene,8.1
BT09060222Y,BT,Bundestag,9,Allensbach,2006-02-22,2046,Gruene,7.9
BT09060125X,BT,Bundestag,9,Allensbach,2006-01-25,1988,Gruene,8.4
BT09051221W,BT,Bundestag,9,Allensbach,2005-12-21,2052,Gruene,8.2
BT09051019V,BT,Bundestag,9,Allensbach,2005-10-19,2000,Gruene,8.3
BT09090922P,BT,Bundestag,9,Allensbach,2009-09-22,1200,FDP,13.5
BT09090721O,BT,Bundestag,9,Allensbach,2009-07-21,1800,FDP,13.5
BT09090616J,BT,Bundestag,9,Allensbach,2009-06-16,2000,FDP,14.5
BT09090324H,BT,Bundestag,9,Allensbach,2009-03-24,2000,FDP,14.5
BT09090224G,BT,Bundestag,9,Allensbach,2009-02-24,2000,FDP,14.8
BT09090127D,BT,Bundestag,9,Allensbach,2009-01-27,2000,FDP,12.1
BT09080819B,BT,Bundestag,9,Allensbach,2008-08-19,2000,FDP,11.3
BT09080624X,BT,Bundestag,9,Allensbach,2008-06-24,2000,FDP,11.9
BT09080520W,BT,Bundestag,9,Allensbach,2008-05-20,2000,FDP,11.3
BT09080219R,BT,Bundestag,9,Allensbach,2008-02-19,2000,FDP,11.8
BT09071218Q,BT,Bundestag,9,Allensbach,2007-12-18,2000,FDP,10.4
BT09070814P,BT,Bundestag,9,Allensbach,2007-08-14,2000,FDP,10.5
BT09070717N,BT,Bundestag,9,Allensbach,2007-07-17,2000,FDP,9.4
BT09070221M,BT,Bundestag,9,Allensbach,2007-02-21,2000,FDP,12.7
BT09070123L,BT,Bundestag,9,Allensbach,2007-01-23,1800,FDP,12.4
BT09061220K,BT,Bundestag,9,Allensbach,2006-12-20,2077,FDP,12.4
BT09061017J,BT,Bundestag,9,Allensbach,2006-10-17,2000,FDP,12.8
BT09060920H,BT,Bundestag,9,Allensbach,2006-09-20,2000,FDP,11.3
BT09060816G,BT,Bundestag,9,Allensbach,2006-08-16,2000,FDP,12.5
BT09060719F,BT,Bundestag,9,Allensbach,2006-07-19,2000,FDP,12.1
BT09060621E,BT,Bundestag,9,Allensbach,2006-06-21,2000,FDP,11.5
BT09060412D,BT,Bundestag,9,Allensbach,2006-04-12,2099,FDP,10.6
BT09060315B,BT,Bundestag,9,Allensbach,2006-03-15,2065,FDP,11
BT09060222Y,BT,Bundestag,9,Allensbach,2006-02-22,2046,FDP,9.8
BT09060125X,BT,Bundestag,9,Allensbach,2006-01-25,1988,FDP,9.8
BT09051221W,BT,Bundestag,9,Allensbach,2005-12-21,2052,FDP,10.3
BT09051019V,BT,Bundestag,9,Allensbach,2005-10-19,2000,FDP,9.6
BT09090922P,BT,Bundestag,9,Allensbach,2009-09-22,1200,Linke,11.5
BT09090721O,BT,Bundestag,9,Allensbach,2009-07-21,1800,Linke,10
BT09090616J,BT,Bundestag,9,Allensbach,2009-06-16,2000,Linke,9.5
BT09090324H,BT,Bundestag,9,Allensbach,2009-03-24,2000,Linke,10
BT09090224G,BT,Bundestag,9,Allensbach,2009-02-24,2000,Linke,10.8
BT09090127D,BT,Bundestag,9,Allensbach,2009-01-27,2000,Linke,11.5
BT09080819B,BT,Bundestag,9,Allensbach,2008-08-19,2000,Linke,13
BT09080624X,BT,Bundestag,9,Allensbach,2008-06-24,2000,Linke,12.8
BT09080520W,BT,Bundestag,9,Allensbach,2008-05-20,2000,Linke,11.9
BT09080219R,BT,Bundestag,9,Allensbach,2008-02-19,2000,Linke,11.8
BT09071218Q,BT,Bundestag,9,Allensbach,2007-12-18,2000,Linke,10.6
BT09070814P,BT,Bundestag,9,Allensbach,2007-08-14,2000,Linke,11.1
BT09070717N,BT,Bundestag,9,Allensbach,2007-07-17,2000,Linke,12.5
BT09070221M,BT,Bundestag,9,Allensbach,2007-02-21,2000,Linke,9.2
BT09070123L,BT,Bundestag,9,Allensbach,2007-01-23,1800,Linke,9.9
BT09061220K,BT,Bundestag,9,Allensbach,2006-12-20,2077,Linke,9.7
BT09061017J,BT,Bundestag,9,Allensbach,2006-10-17,2000,Linke,9.3
BT09060920H,BT,Bundestag,9,Allensbach,2006-09-20,2000,Linke,9.9
BT09060816G,BT,Bundestag,9,Allensbach,2006-08-16,2000,Linke,10.3
BT09060719F,BT,Bundestag,9,Allensbach,2006-07-19,2000,Linke,9.2
BT09060621E,BT,Bundestag,9,Allensbach,2006-06-21,2000,Linke,10.3
BT09060412D,BT,Bundestag,9,Allensbach,2006-04-12,2099,Linke,9.3
BT09060315B,BT,Bundestag,9,Allensbach,2006-03-15,2065,Linke,9.4
BT09060222Y,BT,Bundestag,9,Allensbach,2006-02-22,2046,Linke,9.4
BT09060125X,BT,Bundestag,9,Allensbach,2006-01-25,1988,Linke,8.7
BT09051221W,BT,Bundestag,9,Allensbach,2005-12-21,2052,Linke,9.1
BT09051019V,BT,Bundestag,9,Allensbach,2005-10-19,2000,Linke,9.1
BT09130920U,BT,Bundestag,9,Allensbach,2013-09-20,1070,CDUCSU,39.5
BT09130918T,BT,Bundestag,9,Allensbach,2013-09-18,1269,CDUCSU,39
BT09130904R,BT,Bundestag,9,Allensbach,2013-09-04,1548,CDUCSU,40
BT09130821O,BT,Bundestag,9,Allensbach,2013-08-21,1553,CDUCSU,39
BT09130712N,BT,Bundestag,9,Allensbach,2013-07-12,1583,CDUCSU,40
BT09130619M,BT,Bundestag,9,Allensbach,2013-06-19,1490,CDUCSU,38
BT09130522L,BT,Bundestag,9,Allensbach,2013-05-22,1503,CDUCSU,39
BT09130417K,BT,Bundestag,9,Allensbach,2013-04-17,1548,CDUCSU,38.5
BT09130123J,BT,Bundestag,9,Allensbach,2013-01-23,1653,CDUCSU,39
BT09121219I,BT,Bundestag,9,Allensbach,2012-12-19,1611,CDUCSU,37.5
BT09121121H,BT,Bundestag,9,Allensbach,2012-11-21,1606,CDUCSU,37.5
BT09121017G,BT,Bundestag,9,Allensbach,2012-10-17,1636,CDUCSU,35.5
BT09120926F,BT,Bundestag,9,Allensbach,2012-09-26,1558,CDUCSU,34
BT09120822E,BT,Bundestag,9,Allensbach,2012-08-22,1642,CDUCSU,35
BT09120718D,BT,Bundestag,9,Allensbach,2012-07-18,1615,CDUCSU,36
BT09120620C,BT,Bundestag,9,Allensbach,2012-06-20,1617,CDUCSU,34
BT09120523B,BT,Bundestag,9,Allensbach,2012-05-23,1608,CDUCSU,35.5
BT09120418A,BT,Bundestag,9,Allensbach,2012-04-18,1597,CDUCSU,34.5
BT09120321Y,BT,Bundestag,9,Allensbach,2012-03-21,1613,CDUCSU,35
BT09120222X,BT,Bundestag,9,Allensbach,2012-02-22,1761,CDUCSU,36
BT09120125W,BT,Bundestag,9,Allensbach,2012-01-25,1904,CDUCSU,35
BT09111213V,BT,Bundestag,9,Allensbach,2011-12-13,1889,CDUCSU,34
BT09111116U,BT,Bundestag,9,Allensbach,2011-11-16,1774,CDUCSU,32
BT09111019T,BT,Bundestag,9,Allensbach,2011-10-19,1869,CDUCSU,31
